news_title,Lables,new_label,new_label1,new_label2
" There are 59 positive coronavirus cases in Nagpur along with three doctors, one of whom is on ventilator.",FALSE,FALSE,FALSE,FALSE
 Indian Nurse in Jeddah Detected with Novel coronavirus(2019-nCOV).,FALSE,FALSE,FALSE,FALSE
 A â€œLetterâ€ from an uncle in Wuhan claims covid-19 can be cured with hot water.,FALSE,FALSE,FALSE,FALSE
"164 patients deceased, 336 new patients, a total of 16,627 confirmed cases",TRUE,TRUE,TRUE,TRUE
Nigeriaâ€™s polio infrastructure bolsters COVID-19 response,TRUE,TRUE,TRUE,TRUE
 Volcanic ash can kill the coronavirus.,FALSE,FALSE,FALSE,FALSE
 China builds a hospital in 48 hours for coronavirus patients.,FALSE,FALSE,FALSE,FALSE
 WHO Has Issued Advisory Against Buying Of Holi Colors From coronavirus-Hit China.,FALSE,FALSE,FALSE,FALSE
" The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.",Unproven,Unproven,Misleading,FALSE
" Javier Ortega Smith, from VOX, has said that he prefers to be infected by the new coronavirus than to â€œhave homosexualismâ€.",FALSE,FALSE,FALSE,FALSE
Custodial Institutions Agency (DJI) takes protective measures to prevent spread of coronavirus,TRUE,TRUE,TRUE,TRUE
 Claim that the coronavirus was created and patented in a French institute (Institut Pasteur).,FALSE,FALSE,FALSE,FALSE
" Teresa RodrÃ­guez, Andalusian left-party leader, wants to â€œtake savings from citizensâ€ to create a public bank.",FALSE,FALSE,FALSE,FALSE
 The religious beliefs of some Macedonian citizens are being used to create panic and misinformation about the new coronavirus by citing Russian texts portraying it as the beginning of a worldwide catastrophe.,FALSE,FALSE,FALSE,FALSE
" Indian Daily Reports That Wife Of A Positive Patient Ran Away, did not comply with the authorities and tested positive.",FALSE,FALSE,FALSE,FALSE
" Confirmed cases of coronavirus have been found in Shaheen Bagh, Delhi.",Misleading,Misleading,Misleading,FALSE
Somalia: WHO and European Union unite to fight COVID-19,TRUE,TRUE,TRUE,TRUE
 â€œAnybody that wants a test (for the coronavirus) can get a test.â€,Pants on Fire!,FALSE,FALSE,FALSE
 Puerta de Hierro hospital in Madrid uses a whole floor for the presidentâ€™s family.,FALSE,FALSE,FALSE,FALSE
 Italian Prime Minister Giuseppe Conte broke down amid COVID-19 deaths in his country.,FALSE,FALSE,FALSE,FALSE
" Share this post on Facebook, and get free face masks.",FALSE,FALSE,FALSE,FALSE
 Garlic water can treat coronavirus.,FALSE,FALSE,FALSE,FALSE
Turkish celebrities join UN and WHO to help convey key COVID-19 messages,TRUE,TRUE,TRUE,TRUE
 This picture showing lots of coffins was taken in Bergamo in 2020.,Misleading,Misleading,Misleading,FALSE
 Rinsing your mouth with salted water will prevent coronavirus infection.,FALSE,FALSE,FALSE,FALSE
 Warning,FALSE,FALSE,FALSE,FALSE
 Image of people participating in a â€˜Chariot pullingâ€™ festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.,FALSE,FALSE,FALSE,FALSE
 Worst affected countries by coronavirus are along the same latitude.,FALSE,FALSE,FALSE,FALSE
"Commemorating Smallpox Eradication â€“ a legacy of hope, for COVID-19 and other diseases",TRUE,TRUE,TRUE,TRUE
 â€œCoronavirus â€” 22. Clintons â€” 39.â€,Pants on Fire!,FALSE,FALSE,FALSE
 Availability of a kit for coronavirus self-diagnosis in Italy.,Misleading,Misleading,Misleading,FALSE
NL-Alert with rules for coronavirus prevention,TRUE,TRUE,TRUE,TRUE
 Spanish and French masks prices are comparable.,FALSE,FALSE,FALSE,FALSE
 Video of Asha workers being attacked by locals in Telangana when they went to screen people who attended Delhi Nizamuddin prayers and are suspects for having COVID-19.,FALSE,FALSE,FALSE,FALSE
 The new coronavirus contains HIV â€œinsertionsâ€ and shows signs of being created in a lab.,FALSE,FALSE,FALSE,FALSE
" A Twitter user shared an image of a map of India.The caption reads, â€œThis is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large populationâ€.",FALSE,FALSE,FALSE,FALSE
Joint statement by WTO Director-General Roberto AzevÃªdo and WHO Director-General Tedros Adhanom Ghebreyesus,TRUE,TRUE,TRUE,TRUE
 A book by D.Koontz (The Eyes of Darkness) predicted COVID-19 in 1981.,FALSE,FALSE,FALSE,FALSE
"Collaboration, coordination, communication â€“ Joining forces for healthier populations",TRUE,TRUE,TRUE,TRUE
Countries working to sustain population immunity to vaccine-preventable diseases during COVID-19 pandemic,TRUE,TRUE,TRUE,TRUE
 Audio claiming India would be put under a complete lockdown.,FALSE,FALSE,FALSE,FALSE
Measures to stop the spread of coronavirus extended,TRUE,TRUE,TRUE,TRUE
 The photo shows the funeral of Turkish deceased general Aytac Yalman due to COVID-19.,FALSE,FALSE,FALSE,FALSE
" A claim that police in Thailand can issue fines to anyone who does not wear a face mask in public during the novel coronavirus pandemic has been shared repeatedly on Facebook, Twitter and Line Messenger.",FALSE,FALSE,FALSE,FALSE
 This is a market in China where bats and snakes were served as food.,FALSE,FALSE,FALSE,FALSE
 Gujarat Police in India has called for civil volunteers in Surat for helping the local force in enforcing lockdown in the city.,FALSE,FALSE,FALSE,FALSE
 Chinese Intelligence Officer Reveals coronavirus is a Bioweapon.,FALSE,FALSE,FALSE,FALSE
Travel advice: only travel abroad if essential,TRUE,TRUE,TRUE,TRUE
 Drinking tea and hot water kills the virus; lemon slices in warm water may save your life; itâ€™s recommended to keep your money in a sealed plastic bag; a conspiracy theory suggests China is benefiting from the pandemic; vinegar is good for cleaning your hands.,FALSE,FALSE,FALSE,FALSE
" Famous French blue cheese, roquefort, is a â€œmedecine against Covid-19â€.",FALSE,FALSE,FALSE,FALSE
 The first case of new coronavirus in Venezuela has been registered. It comes from the Bolivar state.,FALSE,FALSE,FALSE,FALSE
 First volunteer in UK coronavirus vaccine trial Elisa Granato has died.,FALSE,FALSE,FALSE,FALSE
 Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight?,FALSE,FALSE,FALSE,FALSE
 The Ministry of Interior ruled with a public statment that police will check all the people that will exit from their house,FALSE,FALSE,FALSE,FALSE
 5G technology caused the coronavirus.,FALSE,FALSE,FALSE,FALSE
 The post claims that yoy have to wear a disposable mark blue side out if you are sick and white side out if you are not.,FALSE,FALSE,FALSE,FALSE
 â€œAnybody that wants a test (for the coronavirus) can get a test.â€,Pants on Fire!,FALSE,FALSE,FALSE
 Chinese influencer accused of causing coronavirus outbreak after eating bat soup.,FALSE,FALSE,FALSE,FALSE
" If the coronavirus gets in your mouth, â€œdrinking water or other liquids will WASH them down through your esophagus and into the stomach. Once there in tummy â€¦ your stomach ACID will kill all the virus.â€",FALSE,FALSE,FALSE,FALSE
" Cali in Colombia is going to be quarantined; for 14 days all commerce, supermarkets, shopping malls will be closed, no one can enter or leave by land or by plane.",FALSE,FALSE,FALSE,FALSE
 Posts claim to show a picture of a Colombian doctor fighting COVID-19.,FALSE,FALSE,FALSE,FALSE
" 1. Chinese Prime Minister Li Keqiang visited a mosque and seek protection to the country from coronavirus. 
2. Chinese president Xi Jinping visited a mosque in China after realizing the fact that only Allah can save China from this epidemic.",FALSE,FALSE,FALSE,FALSE
" Claim that televangelist Pat Robertson said some young people â€œare doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladiesâ€™ private parts and thatâ€™s where I think the (corona)virus came from.â€",FALSE,FALSE,FALSE,FALSE
 A post says that WHO has adviced against unprotected sex with animals to prevent a coronavirus infection.,FALSE,FALSE,FALSE,FALSE
 Video of American President Donald Trump announcing that Roche Medical Company will launch the vaccine for COVID-19 next Sunday.,FALSE,FALSE,FALSE,FALSE
 You canâ€™t get infected by kissing the hands of a virgin or saint statue.,FALSE,FALSE,FALSE,FALSE
 This video shows Italian People greetings and clapping for China during the COVID-19 emergency.,FALSE,FALSE,FALSE,FALSE
" WhatsApp text that says, among other things, that the Chinese created the virus and that the main cities in China did not suffer from the pandemic.",FALSE,FALSE,FALSE,FALSE
 A man is hospitalized after eating a bat.,Misleading,Misleading,Misleading,FALSE
Nigeria: WHO scales up support as Borno State confirms COVID-19 Outbreak,TRUE,TRUE,TRUE,TRUE
" The coronavirus did not reach the Chinese cities of Beijing and Shanghai, as well as Russia and North Korea.",Partially False,FALSE,FALSE,FALSE
 Vitamin C and warm water with lemon are effective ways of preventing Covid-19,FALSE,FALSE,FALSE,FALSE
 This video shows corpses on the streets of Wuhan.,FALSE,FALSE,FALSE,FALSE
 Inhaling hot steam can kill the coronavirus.,FALSE,FALSE,FALSE,FALSE
 Coronavirus dies in temperatures 26-27 degrees and when exposed to sunlight?,FALSE,FALSE,FALSE,FALSE
 Eating alkaline foods are an effective treatment against COVID-19. SARS-Cov-2 does not survive when the pH of the body is above 5.5. A few food itens with alkaline pH,FALSE,FALSE,FALSE,FALSE
"147 patients deceased, 308 new patients, a total of 20,549 confirmed cases",TRUE,TRUE,TRUE,TRUE
WHO Director-General\s opening remarks at the media briefing on COVID-19 - 29 April 2020,TRUE,TRUE,TRUE,TRUE
 Russian scientists have found a cure for the new Chinese virus.,Misleading,Misleading,Misleading,FALSE
 Shanghai Government Officially Recommends Vitamin C for COVID-19.,Misleading,Misleading,Misleading,FALSE
" Goats in Ajmer, Rajasthan were found to be COVID-19 positive.",FALSE,FALSE,FALSE,FALSE
 Two Chinese nationals in Kenya have been killed after allegedly escaping from quarantine at the Nairobi Airport.,FALSE,FALSE,FALSE,FALSE
 NHK Worldâ€™s Chinese language service calls COVID-19 the â€œNovel Japanese Coronavirusâ€.,FALSE,FALSE,FALSE,FALSE
 Evacuation of Yemeni students by the Sultan of Oman in China.,FALSE,FALSE,FALSE,FALSE
 Post says the media â€œpulled down an entire shelf of goods so that they can present the news of people buying stuff in a hysteria over the coronavirus.â€,Pants on Fire!,FALSE,FALSE,FALSE
 You canâ€™t get inffected by kissing the hands of a virgin or saint statue,FALSE,FALSE,FALSE,FALSE
Pakistanâ€™s launches COVID-19 preparedness and response plan,TRUE,TRUE,TRUE,TRUE
 Shoppers in China storm supermarket after cov outbreak.,Misleading,Misleading,Misleading,FALSE
"132 patients deceased, 1.104 new patients, a total of 10.866 confirmed cases",TRUE,TRUE,TRUE,TRUE
 An image has been shared thousands of times in multiple posts on Facebook alongside a claim it shows the bodies of an Indian family who committed suicide after running out of food during the nationwide COVID-19 lockdown.,FALSE,FALSE,FALSE,FALSE
 Coronavirus has infected broiler chicken.,FALSE,FALSE,FALSE,FALSE
" A legal decree in France, published on March 15th, sets the ground for the use of the army in the fight against the novel coronavirus.",FALSE,FALSE,FALSE,FALSE
 drinking warm water with lemon protects agains the novel coronavirus,FALSE,FALSE,FALSE,FALSE
A pregnant woman can protect her baby against whooping cough with 22-week vaccination,TRUE,TRUE,TRUE,TRUE
" IDH Hospital, main center in Sri Lanka for treating COVID-19 patients, is in shortage of number of assentials.",FALSE,FALSE,FALSE,FALSE
 Multiple Facebook and Twitter posts shared thousands of times by Australian social media users claim that people with pre-existing respiratory conditions will be given a â€œrescue packâ€ of medication from their general practitioners during the novel coronavirus pandemic.,FALSE,FALSE,FALSE,FALSE
" In Poland, people who are not insured have to pay for medical test for coronavirus, so if they canâ€™t afford it, they will spread it.",FALSE,FALSE,FALSE,FALSE
 Weed kills coronavirus.,FALSE,FALSE,FALSE,FALSE
 A team of medical trainees from JKUAT (a university in Kenya) have developed and tested a vaccine successfully.,FALSE,FALSE,FALSE,FALSE
Coronavirus: expanded SME Credit Guarantee Scheme gets accelerated launch,TRUE,TRUE,TRUE,TRUE
" Amid the coronavirus crisis, Italyâ€™s streets are now filled with discarded printed cash as seen in photos circulating on social media.",FALSE,FALSE,FALSE,FALSE
" Trey Gowdy said, â€œIâ€™m not saying COVID-19 isnâ€™t realâ€¦. But pay attention folks, thereâ€™s much more going on here than what meets the eye.â€",FALSE,FALSE,FALSE,FALSE
" State of emergency begins on Tuesday, the 17th, according to article 116 of the Constitution",FALSE,FALSE,FALSE,FALSE
 Having a patent on a virus means we have created the virus.,FALSE,FALSE,FALSE,FALSE
 Holding your breath can test for COVID-19.,FALSE,FALSE,FALSE,FALSE
 Claim that the Washington Post revealed that the coronavirus leaked from the Virology Institute of Wuhan.,FALSE,FALSE,FALSE,FALSE
 A dog vaccine can be used against coronavirus in people.,FALSE,FALSE,FALSE,FALSE
 Link takes viewers to application for FEMA assistance in the US.,FALSE,FALSE,FALSE,FALSE
Sierra Leone institutes additional measures in preparedness to prevent and respond to COVID-19,TRUE,TRUE,TRUE,TRUE
 New coronavirus was registered in 2018.,FALSE,FALSE,FALSE,FALSE
 Coronavirus vaccine just around the corner. Numerous Danish news reports stating that all kinds of vaccines are just about ready.,misleading,Misleading,Misleading,FALSE
 WHO Has Issued Advisory Against Buying Of Holi Colors From coronavirus-Hit China,FALSE,FALSE,FALSE,FALSE
 Videograph shows COVID-19 is more dangerous than former outbreaks.,FALSE,FALSE,FALSE,FALSE
 Romania has changed the law so that those who break the quarantine will face 15 years in prison.,Partially false,FALSE,FALSE,FALSE
WHO Director-General\s opening remarks at the media briefing on COVID-19,TRUE,TRUE,TRUE,TRUE
" Thereâ€™s a â€˜coronavirus patentâ€™, FEMA â€˜proposes martial lawâ€™, Gates Foundation predicted virus, â€˜funded group who owns virus patentâ€™, coronavirus was â€˜created in a labâ€™ as a â€˜bioweapon for population controlâ€™.",FALSE,FALSE,FALSE,FALSE
" Kabataan Representative, in the Philippines Sarah Elago tested positive for coronavirus.",FALSE,FALSE,FALSE,FALSE
